"id","Processo_Seletivo","nota","Modalidade_Inscrita","Numero_Chamada_Convocacao","Modalidade_Convocada","Codigo_Modalidade_Inscrita","Codigo_Modalidade_Convocada","Curso","mod_ins","mod_con","pub","bxa","ppi","pcd"
13572,"SISU2019",623.84,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13574,"SISU2019",623.64,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13576,"SISU2019",621.12,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13578,"SISU2019",619.22,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13580,"SISU2019",618.6,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13582,"SISU2019",611.3,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13584,"SISU2019",606.1,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13586,"SISU2019",606.06,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13588,"SISU2019",603.96,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13590,"SISU2019",603.14,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13592,"SISU2019",601.9,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13594,"SISU2019",599,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13596,"SISU2019",598.74,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13598,"SISU2019",585.14,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13600,"SISU2019",582.72,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13602,"SISU2019",575.08,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13604,"SISU2019",567.54,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13605,"SISU2019",557.38,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13606,"SISU2019",553.18,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13607,"SISU2019",547.08,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13608,"SISU2019",544.42,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13609,"SISU2019",532.26,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13610,"SISU2019",516.82,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13611,"SISU2019",472.54,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13612,"SISU2019",420.32,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13613,"SISU2019",412.76,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13614,"SISU2019",409.02,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
